11.50		132.08		1626540		448743.81  
11.50		132.35		1629640		450373.44  
11.50		132.60		1632660		452006.09  
11.50		132.88		1635720		453641.81  
11.50		133.11		1638780		455280.59  
11.50		133.37		1641840		456922.44  
11.50		133.62		1644900		458567.34  
11.50		133.88		1648028		460215.38  
11.50		134.13		1651020		461866.41  
11.50		134.38		1654092		463520.50  
11.50		134.65		1657144		465177.66  
11.50		134.90		1660240		466837.91  
11.50		135.16		1663276		468501.19  
11.50		135.43		1666292		470167.47  
11.50		135.68		1669396		471836.88  
11.50		135.93		1672416		473509.28  
11.50		136.21		1675572		475184.84  
11.50		136.46		1678560		476863.41  
11.50		136.70		1681616		478545.03  
11.50		136.93		1684680		480229.72  
11.50		137.18		1687744		481917.47  
11.50		137.45		1690784		483608.25  
11.50		137.68		1693832		485302.09  
11.50		137.93		1696892		486999.00  
11.50		138.18		1699984		488698.97  
11.50		138.46		1703076		490402.03  
11.50		138.69		1706076		492108.09  
11.50		138.93		1709188		493817.28  
11.50		139.21		1712292		495529.56  
11.50		139.43		1715296		497244.84  
11.50		139.66		1718340		498963.19  
11.50		139.90		1721412		500684.59  
11.50		140.15		1724496		502409.09  
11.50		140.39		1727568		504136.66  
11.50		140.61		1730576		505867.22  
11.50		140.83		1733616		507600.84  
11.50		141.10		1736700		509337.53  
11.50		141.35		1739760		511077.28  
11.50		141.58		1742816		512820.09  
11.50		141.79		1745876		514565.97  
11.50		142.06		1748940		516314.91  
11.50		142.32		1752000		518066.91  
11.50		142.57		1755076		519821.97  
11.50		142.80		1758100		521580.06  
11.50		143.07		1761216		523341.28  
11.50		143.35		1764240		525105.50  
11.50		143.58		1767308		526872.81  
11.50		143.82		1770356		528643.19  
11.50		144.08		1773420		530416.63  
11.50		144.32		1776444		532193.06  
11.50		144.57		1779580		533972.63  
11.50		144.82		1782588		535755.19  
11.50		145.07		1785660		537540.88  
11.50		145.32		1788728		539329.63  
11.50		145.63		1791784		541121.44  
11.50		145.93		1795028		542916.44  
11.50		146.31		1798628		544715.06  
11.50		146.65		1802436		546517.50  
11.50		146.91		1805508		548323.00  
11.50		147.11		1808008		550131.00  
11.50		147.27		1810240		551941.25  
11.50		147.51		1813236		553754.50  
11.50		147.80		1816260		555570.75  
11.50		148.07		1819320		557390.06  
11.50		148.30		1822380		559212.44  
11.50		148.53		1825460		561037.88  
11.50		148.81		1828568		562866.44  
11.50		149.06		1831572		564698.00  
11.50		149.27		1834660		566532.69  
11.50		149.52		1837680		568370.38  
11.50		149.77		1840740		570211.13  
11.50		150.00		1843764		572054.88  
11.50		150.24		1846860		573901.75  
11.50		150.48		1849904		575751.63  
11.50		150.74		1852980		577604.63  
11.50		150.98		1856056		579460.69  
11.50		151.22		1859092		581319.75  
11.50		151.47		1862200		583181.94  
11.50		151.74		1865240		585047.19  
11.50		151.95		1868280		586915.44  
11.50		152.23		1871348		588786.81  
11.50		152.47		1874464		590661.25  
11.50		152.72		1877460		592538.69  
11.50		152.96		1880520		594419.19  
11.50		153.24		1883580		596302.75  
11.50		153.47		1886660		598189.44  
11.50		153.76		1889740		600079.19  
11.50		154.00		1892828		601972.00  
11.50		154.26		1895828		603867.81  
11.50		154.52		1898880		605766.69  
11.50		154.79		1901936		607668.63  
